Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region VI,Aglimocon Elementary School,115547,Capiz,Maayon,26,25,31,36,26,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Alasaging Elementary School,115548,Capiz,Maayon,13,21,17,16,12,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Alayunan Elementary School,115549,Capiz,Maayon,9,8,8,11,11,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Balighot Elementary School,115550,Capiz,Maayon,19,25,22,30,21,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Batabat Elementary School,115551,Capiz,Maayon,21,16,23,22,17,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Dominador T. Esmeralda Elementary School,115552,Capiz,Maayon,8,18,21,23,10,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Cabungahan Elementary School,115553,Capiz,Maayon,28,18,27,37,36,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Carataya Elementary School,115555,Capiz,Maayon,10,15,13,21,14,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,East Villaflores Elementary School,115557,Capiz,Maayon,36,25,30,27,28,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Carmen Alovera Amistoso Elementary School,115558,Capiz,Maayon,9,14,10,17,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Ilawod Elementary School,115560,Capiz,Maayon,14,18,13,13,12,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Indayagan PS,115561,Capiz,Maayon,9,17,22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Jebaca Elementary School,115562,Capiz,Maayon,15,16,24,20,25,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Maalan Primary School,115563,Capiz,Maayon,6,12,23,11,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Maayon Elementary School,115564,Capiz,Maayon,53,82,99,83,77,135,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Manayupit Elementary School,115565,Capiz,Maayon,21,26,32,22,20,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,New Guia Elementary School,115566,Capiz,Maayon,29,21,35,37,30,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Old Guia PS,115567,Capiz,Maayon,15,22,20,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Palaguian Elementary School,115568,Capiz,Maayon,11,13,11,13,14,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Parallan Elementary School,115569,Capiz,Maayon,7,16,10,11,11,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Piña Elementary School,115570,Capiz,Maayon,10,16,11,17,10,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Quevedo Elementary School (ngalan es),115571,Capiz,Maayon,20,31,27,25,26,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Quinabonglan Elementary School,115572,Capiz,Maayon,20,21,20,26,17,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Quinat-uyan Elementary School,115573,Capiz,Maayon,15,9,16,20,15,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Salgan Elementary School,115574,Capiz,Maayon,32,29,34,25,17,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tepacla Elementary School,115576,Capiz,Maayon,24,18,33,26,27,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tuburan Elementary School,115577,Capiz,Maayon,61,66,63,58,44,100,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,West Villaflores Elementary School,115578,Capiz,Maayon,30,19,28,24,21,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tuburan NHS,302403,Capiz,Maayon,0,0,0,0,0,0,0,154,142,154,160,24,92,0,0,49,0,0,0,23,98,0,0,55,0,0,0
Region VI,Florentina B. Degala NHS,302404,Capiz,Maayon,0,0,0,0,0,0,0,116,126,144,120,24,57,0,0,23,0,0,0,21,63,0,0,19,0,0,0
Region VI,East Villaflores NHS,302412,Capiz,Maayon,0,0,0,0,0,0,0,50,44,47,57,0,0,0,53,0,0,0,0,0,0,0,51,0,0,0,0
Region VI,Maayon NHS,302413,Capiz,Maayon,0,0,0,0,0,0,0,338,388,383,399,57,167,56,0,112,0,0,0,37,237,39,0,119,0,0,0
Region VI,EJS Christian Academy,439038,Capiz,Maayon,19,7,5,3,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Guinbialan Integrated School,500517,Capiz,Maayon,19,15,16,14,13,18,31,11,19,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Duluan Integrated School,500796,Capiz,Maayon,22,24,21,21,18,31,22,25,35,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tapulang Integrated School,501437,Capiz,Maayon,30,36,48,40,25,45,29,31,25,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Canapian Integrated School,501438,Capiz,Maayon,19,36,38,37,25,34,38,60,39,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Atiplo Elementary School,115579,Capiz,Mambusao East,16,34,26,37,35,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Balat-an Elementary School,115580,Capiz,Mambusao East,14,20,14,27,10,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Balit Elementary School,115581,Capiz,Mambusao East,8,15,23,15,22,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Batiano Elementary School,115582,Capiz,Mambusao East,10,5,6,13,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Gavino M. Navarra Elementary School,115583,Capiz,Mambusao East,8,10,6,15,15,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Baye Elementary School,115584,Capiz,Mambusao East,6,8,7,10,5,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bergante Elementary School,115585,Capiz,Mambusao East,17,11,17,15,14,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bungsi Elementary School,115587,Capiz,Mambusao East,9,7,10,10,17,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Cala-agus Elementary School,115588,Capiz,Mambusao East,10,19,13,13,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Eusebio Villareal MS,115589,Capiz,Mambusao East,18,21,14,17,16,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Ilawod Elementary School (mambusao east),115590,Capiz,Mambusao East,23,34,40,42,38,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Malogo Elementary School,115591,Capiz,Mambusao East,6,4,4,3,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Minoro Elementary School,115592,Capiz,Mambusao East,18,14,10,17,7,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Najus-an Elementary School,115593,Capiz,Mambusao East,11,11,4,11,6,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pangpang Norte Elementary School,115594,Capiz,Mambusao East,6,7,10,14,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pinay Elementary School,115595,Capiz,Mambusao East,8,10,19,15,9,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tugas Elementary School,115596,Capiz,Mambusao East,12,15,17,16,10,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,DAVID MOISES MEMORIAL HIGH SCHOOL,302397,Capiz,Mambusao East,0,0,0,0,0,0,0,120,118,158,157,21,37,0,32,38,0,0,0,0,41,0,37,66,0,0,0
Region VI,Mambusao East NHS (ext. of David Moises),310813,Capiz,Mambusao East,0,0,0,0,0,0,0,78,90,91,97,30,60,0,0,19,0,0,0,30,58,0,0,23,0,0,0
Region VI,Mambusao Seventh-Day Adventist Preparatory School,408657,Capiz,Mambusao East,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Little Angels Montessori School Inc.,439005,Capiz,Mambusao East,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bula Integrated School,501092,Capiz,Mambusao East,21,27,25,37,29,39,35,44,49,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Diosdado Bayot Elementary School (Bitayan Elementary School),115598,Capiz,Mambusao West,5,10,5,11,10,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Angelo Llorente Elementary School,115599,Capiz,Mambusao West,18,16,26,20,16,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Burias Elementary School,115600,Capiz,Mambusao West,49,37,42,49,37,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Caidquid Elementary School,115601,Capiz,Mambusao West,27,24,28,26,19,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Juan Andaya Elementary School,115602,Capiz,Mambusao West,20,27,23,36,25,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Libo-o Primary School,115603,Capiz,Mambusao West,5,2,3,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Mambusao Elementary School,115604,Capiz,Mambusao West,66,92,89,97,119,127,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Manibad Elementary School,115605,Capiz,Mambusao West,15,11,15,12,10,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pangpang Sur PS,115606,Capiz,Mambusao West,8,8,8,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Ramon A. Villareal MS,115607,Capiz,Mambusao West,17,13,18,21,9,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Sinondojan Primary School,115608,Capiz,Mambusao West,1,6,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tongatong Elementary School,115609,Capiz,Mambusao West,9,7,11,7,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tumalalud Elementary School,115610,Capiz,Mambusao West,13,10,14,18,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,MAMBUSAO NATIONAL HIGH SCHOOL,310805,Capiz,Mambusao West,0,0,0,0,0,0,0,253,264,238,256,51,170,14,0,40,0,0,0,48,188,30,0,39,0,0,0
Region VI,Shekhinah Institute of Mambusao Inc.,439013,Capiz,Mambusao West,4,6,8,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,"Doane Baptist Early Childhood Education, Inc.",439019,Capiz,Mambusao West,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,"Mambusao Christian Center Academy, Inc.",439025,Capiz,Mambusao West,9,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agkawayan Integrated School,500428,Capiz,Mambusao West,14,18,14,18,18,29,23,21,16,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Capiz State University,600063,Capiz,Mambusao West,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agbalo Elementary School,115611,Capiz,Panay,37,42,37,47,51,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agbanban Elementary School,115612,Capiz,Panay,14,9,19,11,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agojo Elementary School,115613,Capiz,Panay,27,28,20,35,27,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Anhawon Elementary School,115614,Capiz,Panay,12,16,13,10,10,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bagacay Elementary School,115615,Capiz,Panay,9,26,16,27,24,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bantigue Elementary School,115617,Capiz,Panay,26,17,21,29,22,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bato PS,115618,Capiz,Panay,7,15,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Binantuan PS,115619,Capiz,Panay,5,2,14,16,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bonga Elementary School,115620,Capiz,Panay,26,21,40,32,25,54,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Buntod Elementary School,115621,Capiz,Panay,15,19,17,28,29,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Butacal Elementary School,115622,Capiz,Panay,21,15,22,28,22,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Calapawan Elementary School (Panay),115623,Capiz,Panay,16,25,29,25,33,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Ricardo Bernas Elementary School (calitan),115624,Capiz,Panay,27,23,29,31,21,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Daga Elementary School,115625,Capiz,Panay,15,11,25,20,8,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Eugenio Regalado Elem.School,115626,Capiz,Panay,12,6,6,4,8,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Jamul-awon Elementary School,115627,Capiz,Panay,14,12,11,14,19,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Justice Jose Hontiveros MS,115628,Capiz,Panay,16,16,18,13,19,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Lanipga PS,115629,Capiz,Panay,7,6,14,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Lat-asan PS,115630,Capiz,Panay,13,11,14,14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Libon Elementary School,115631,Capiz,Panay,13,12,11,15,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Linao Elementary School,115632,Capiz,Panay,9,10,7,11,9,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Lus-onan Elementary School,115633,Capiz,Panay,16,18,25,19,15,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Magubilan Elementary School,115634,Capiz,Panay,8,10,11,10,13,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Navitas Elementary School,115635,Capiz,Panay,15,24,20,22,24,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Panay CS,115636,Capiz,Panay,144,161,215,200,191,215,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pawa Elementary School,115637,Capiz,Panay,50,41,57,66,63,53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tanza Norte Elementary School,115638,Capiz,Panay,25,19,28,37,27,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Magdalena B. Bermejo Elementary School (Tanza Sur Elementary School),115639,Capiz,Panay,7,27,19,19,19,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Capiz National High School,302391,Capiz,Panay,0,0,0,0,0,0,0,696,727,799,988,288,330,104,74,247,0,0,0,237,355,110,128,192,0,0,0
Region VI,Comsr. Luis R. Asis NHS,302395,Capiz,Panay,0,0,0,0,0,0,0,370,399,379,354,70,51,0,120,134,0,0,0,47,108,0,102,95,0,0,0
Region VI,Felix Balgos NHS,302398,Capiz,Panay,0,0,0,0,0,0,0,50,66,67,88,0,0,0,54,16,0,0,0,0,0,0,35,23,0,0,0
Region VI,Pawa National High School,310812,Capiz,Panay,0,0,0,0,0,0,0,90,112,116,111,0,30,0,20,27,0,0,0,0,0,0,79,31,0,0,0
Region VI,Good Shepherd Tutorial Learning Center,439021,Capiz,Panay,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Mt. Sinai Tutorial and Learning Center,439039,Capiz,Panay,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bago Chiquito Integrated School,501089,Capiz,Panay,16,19,21,23,24,19,27,18,18,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agbabadiang PS,115641,Capiz,Panit-An,14,9,3,10,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agloway Elementary School,115642,Capiz,Panit-An,7,9,7,11,5,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Agustin A. Almalbis MS,115643,Capiz,Panit-An,19,21,31,23,25,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Ambilay Elementary School,115644,Capiz,Panit-An,17,16,15,18,16,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Bahit Elementary School,115645,Capiz,Panit-An,10,12,8,16,13,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Banga-an Elementary School,115646,Capiz,Panit-An,8,13,8,18,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Cabangahan Elementary School,115647,Capiz,Panit-An,16,17,16,19,10,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Cabugao Elementary School (panitan),115648,Capiz,Panit-An,8,11,12,16,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Capagao Elementary School,115650,Capiz,Panit-An,23,26,30,40,27,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Catmon Elementary School,115651,Capiz,Panit-An,8,6,12,7,8,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Cogon Elementary School (Panitan),115652,Capiz,Panit-An,24,25,30,24,22,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Conciencia Elementary School,115653,Capiz,Panit-An,23,30,30,31,26,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Dr. Salvador Dellota Elementary School,115654,Capiz,Panit-An,17,20,21,22,23,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Jesus Gonzalo Albana Elementary School,115656,Capiz,Panit-An,30,27,35,20,22,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Maluboglubog Elementary School,115657,Capiz,Panit-An,42,63,76,87,62,92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Panit-an Elementary School,115658,Capiz,Panit-An,39,73,62,65,53,97,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pasugue Elementary School,115659,Capiz,Panit-An,13,14,21,22,11,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Quios PS,115660,Capiz,Panit-An,8,7,12,10,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Salocon Elementary School,115661,Capiz,Panit-An,7,8,15,10,9,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tabuc Norte Elementary School,115662,Capiz,Panit-An,12,13,20,20,12,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tincupon Elementary School,115663,Capiz,Panit-An,12,24,19,26,18,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Leodegario D. Deocampo Sr. NHS,302410,Capiz,Panit-An,0,0,0,0,0,0,0,58,50,60,84,0,0,0,52,0,0,0,0,0,0,0,62,0,0,0,0
Region VI,Panitan National High School,302418,Capiz,Panit-An,0,0,0,0,0,0,0,380,388,400,440,75,150,78,0,142,0,0,0,76,239,28,0,180,0,0,0
Region VI,Daile's Franciscan Learning Institute Inc.,439001,Capiz,Panit-An,2,4,6,2,5,0,6,5,5,5,4,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0
Region VI,Sunshine School,439023,Capiz,Panit-An,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Read and Write Pre-School and Tutorial Center,439040,Capiz,Panit-An,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Antonio Belo Memorial Integrated School,501088,Capiz,Panit-An,42,46,51,61,58,74,51,43,56,49,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Celestino D. Diaz Integrated School,501093,Capiz,Panit-An,10,16,16,20,13,26,15,16,16,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Felixberto Dicon Dorado Sr. Integrated School,501099,Capiz,Panit-An,21,22,27,24,28,38,32,33,29,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tinigban Integrated School,501101,Capiz,Panit-An,10,9,14,17,13,17,16,16,11,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Binaobawan Elementary School,115665,Capiz,Pilar,19,13,22,20,22,38,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Blasco PS,115666,Capiz,Pilar,4,12,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Casanayan Elementary School,115667,Capiz,Pilar,71,49,81,85,84,93,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Braulio Morgan Patricio Elementary School,115668,Capiz,Pilar,15,21,23,26,16,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Carlos V. Lopez Elementary School,115670,Capiz,Pilar,51,46,54,65,49,75,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Dulangan Elementary School,115671,Capiz,Pilar,91,108,87,121,101,102,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Monteflor Elementary School,115673,Capiz,Pilar,14,14,23,13,15,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Olalo Primary School,115674,Capiz,Pilar,6,4,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pilar Elementary School,115675,Capiz,Pilar,113,161,170,175,171,199,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,San Antonio Elementary School (pilar),115676,Capiz,Pilar,16,17,18,20,13,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Valentin D. Punsalan Elementary School (san blas),115677,Capiz,Pilar,16,14,13,11,14,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,San Esteban Elementary School,115678,Capiz,Pilar,27,31,27,35,34,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Pedro A. Bernas Elementary School,115679,Capiz,Pilar,22,22,24,22,29,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,San Pedro Elementary School (pilar),115680,Capiz,Pilar,19,14,24,20,21,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,San Ramon Elementary School,115681,Capiz,Pilar,41,44,62,40,67,81,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,San Silvestre Elementary School,115682,Capiz,Pilar,10,17,24,16,9,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Sta. Fe Elementary School,115684,Capiz,Pilar,28,36,33,42,37,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region VI,Tabun-acan Elementary School,115685,Capiz,Pilar,32,32,38,36,30,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
